unit,cycle,label,emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13,emb_14,emb_15,emb_16,emb_17,emb_18,emb_19,emb_20,emb_21,emb_22,emb_23,emb_24,emb_25,emb_26,emb_27,emb_28,emb_29,emb_30,emb_31,emb_32,emb_33,emb_34,emb_35,emb_36,emb_37,emb_38,emb_39,emb_40,emb_41,emb_42,emb_43,emb_44,emb_45,emb_46,emb_47,emb_48,emb_49,emb_50,emb_51,emb_52,emb_53,emb_54,emb_55,emb_56,emb_57,emb_58,emb_59,emb_60,emb_61,emb_62,emb_63
866,17,0,0.3904743,0.38362578,0.32639483,0.40572497,0.4301346,0.41949365,0.3623785,0.0,0.38404542,0.42822477,0.3617592,0.4154521,0.37658587,0.0,0.39304215,0.46310493,0.36249986,0.41739276,0.45880648,0.35347095,0.37493503,0.46400437,0.379056,0.3820625,0.49528185,0.35378218,0.4979218,0.4265606,0.381238,0.42972755,0.41579896,0.39396104,0.39296734,0.3357206,0.4316243,0.38388392,0.37393966,0.0,0.3533043,0.43314174,0.4070478,0.37407395,0.0,0.42669088,0.41764787,0.43181095,0.0,0.4206587,0.44757995,0.3639097,0.4015377,0.37201375,0.43317208,0.46029425,0.3539294,0.0,0.39692858,0.3758747,0.39710456,0.42068544,0.4017113,0.42421594,0.4268399,0.41552818
866,18,0,0.40085122,0.41555136,0.34703842,0.40582243,0.43777812,0.43534285,0.3701545,0.0,0.40914145,0.43245316,0.3701935,0.41690895,0.3975979,0.0,0.41320568,0.47183946,0.37711316,0.44033673,0.47706074,0.36344638,0.39184576,0.48491985,0.38567838,0.3945803,0.5202415,0.36568013,0.51074535,0.43436688,0.39160064,0.44589108,0.43826246,0.3928114,0.3932802,0.35025564,0.43379408,0.40698615,0.38541082,0.0,0.3570691,0.44275624,0.41302064,0.37322345,0.0,0.43264395,0.4264368,0.44991428,0.0,0.41269705,0.46306464,0.37735096,0.39518875,0.38260505,0.46401215,0.4850885,0.35833603,0.0,0.4069785,0.37981468,0.39586136,0.42104536,0.3980831,0.45774856,0.4377336,0.4180746
866,19,0,0.4104169,0.4104094,0.34913918,0.40878075,0.45351592,0.46061698,0.37266576,0.0,0.40739,0.4424839,0.37458056,0.43573225,0.40473086,0.0,0.42666855,0.46670404,0.385921,0.43920156,0.48647615,0.36378846,0.40608793,0.48078877,0.39561698,0.39785767,0.5274155,0.3620399,0.51511854,0.44227344,0.38118738,0.4517811,0.45112765,0.39653274,0.4052308,0.3544096,0.44730663,0.39647707,0.3831181,0.0,0.34926313,0.44568494,0.42862484,0.36309588,0.0,0.45519036,0.4271724,0.46236613,0.0,0.4215154,0.46420467,0.3820442,0.41032702,0.38541335,0.47169575,0.48354092,0.3599536,0.0,0.405374,0.39091805,0.40587893,0.43105826,0.4100755,0.46332842,0.45605552,0.42598096
866,20,0,0.42111263,0.4046659,0.3607593,0.4273652,0.46339408,0.48106942,0.37452456,0.0,0.4097024,0.4430744,0.37747717,0.45535615,0.40549913,0.0,0.44209725,0.46591145,0.41208783,0.44688013,0.48476228,0.384358,0.42218083,0.4865792,0.40229708,0.3957239,0.5296031,0.38068554,0.52394986,0.4362938,0.38220564,0.4619622,0.45986232,0.40215367,0.41766232,0.34150937,0.4635022,0.4014996,0.38820496,0.0,0.36632785,0.4552397,0.44420993,0.3529206,0.0,0.47659728,0.40928838,0.4892091,0.0,0.4220784,0.46698698,0.4005155,0.42663652,0.40442652,0.48036337,0.4793297,0.3724424,0.0,0.41555214,0.40307087,0.42078686,0.45334932,0.42075542,0.4782219,0.47804585,0.42578042
867,15,0,0.34828976,0.4172795,0.3481218,0.34442675,0.45168188,0.36431506,0.3192477,0.0,0.34113204,0.46069115,0.3273878,0.3678509,0.41478533,0.0,0.33599785,0.48592138,0.3026759,0.43451795,0.47373706,0.32276747,0.32882547,0.4732929,0.33542624,0.42857316,0.49474308,0.31018814,0.50230306,0.4425461,0.39487383,0.39378753,0.36292353,0.3496857,0.33397156,0.34338063,0.3804187,0.42148626,0.40627712,0.0,0.3226284,0.382676,0.35326675,0.4029811,0.0,0.3760392,0.42493957,0.39424342,0.0,0.36952317,0.44272673,0.3185414,0.34179986,0.3309951,0.45439053,0.4823641,0.31267464,0.0,0.35058364,0.31409246,0.33402807,0.35324726,0.36175883,0.3706004,0.3619633,0.426791
867,16,0,0.35420343,0.4155308,0.35958624,0.3540539,0.47576883,0.38490155,0.31978044,0.0,0.34581327,0.4714938,0.32550773,0.3820649,0.4158557,0.0,0.34188366,0.50047296,0.31394023,0.43601686,0.48166955,0.31819388,0.32318005,0.4935123,0.33764297,0.4249623,0.5038783,0.31898376,0.52836126,0.44242054,0.40062532,0.39284503,0.3654888,0.34603393,0.3497831,0.3444228,0.38668674,0.41422275,0.4077784,0.0,0.3203317,0.3730895,0.3610341,0.39320737,0.0,0.39051184,0.44016078,0.4028587,0.0,0.37018332,0.46108198,0.31757686,0.35768518,0.33151755,0.46980363,0.47897193,0.3145205,0.0,0.34717557,0.32754645,0.34922963,0.36674657,0.37022358,0.36443064,0.3788961,0.4462577
867,17,0,0.35896772,0.43430465,0.38890657,0.3617182,0.5024374,0.38712102,0.32133964,0.0,0.35237327,0.4932786,0.32133433,0.3796042,0.4400832,0.0,0.3586457,0.53115326,0.33542383,0.46188992,0.5150887,0.33155006,0.32920924,0.5281532,0.3416223,0.44513103,0.54295486,0.3102778,0.5632625,0.45604733,0.42452353,0.38829517,0.37584147,0.35568598,0.35220432,0.3555953,0.3797663,0.4370502,0.4314249,0.0,0.32369903,0.3779643,0.3559926,0.41508734,0.0,0.39250132,0.4658306,0.4049929,0.0,0.361432,0.49082878,0.33535877,0.36318645,0.34155926,0.50131303,0.52122164,0.33237103,0.0,0.33784443,0.33026046,0.3593764,0.3860587,0.36407834,0.37314805,0.40140057,0.4742686
867,18,0,0.3586269,0.42589408,0.38455907,0.36041403,0.49431485,0.3773536,0.33278948,0.0,0.35283768,0.49159113,0.32679164,0.3785921,0.4315484,0.0,0.3622631,0.52159315,0.33778632,0.46486473,0.51696515,0.3300517,0.34011263,0.51451665,0.34487116,0.4529866,0.54697585,0.30136395,0.55973244,0.4654241,0.42265272,0.3987065,0.37791565,0.3663893,0.34739366,0.35689184,0.38566592,0.44299635,0.4212442,0.0,0.322146,0.39430588,0.35827133,0.42951208,0.0,0.3889819,0.46707243,0.401847,0.0,0.37608108,0.49009007,0.3394723,0.3634025,0.34531456,0.487457,0.5338124,0.33167893,0.0,0.3308603,0.32919985,0.35959378,0.3884441,0.3642839,0.380737,0.39964586,0.46605864
867,19,0,0.340989,0.43843356,0.39681807,0.35065708,0.4910112,0.3565706,0.3145149,0.0,0.34025827,0.49507326,0.3154949,0.3558766,0.44556314,0.0,0.34227684,0.52939975,0.31692547,0.4759665,0.52146965,0.32238272,0.33660212,0.5254911,0.33582133,0.45915207,0.549771,0.3008309,0.55672157,0.47457674,0.4292289,0.38733727,0.354605,0.35477775,0.33078697,0.36197022,0.37653738,0.45610473,0.43595946,0.0,0.3220834,0.38208452,0.340069,0.4434414,0.0,0.36325845,0.4681511,0.3897797,0.0,0.36183077,0.48915014,0.32871783,0.3401218,0.32864815,0.49131173,0.5343469,0.30845183,0.0,0.32732546,0.3174098,0.34442744,0.3631108,0.34780708,0.3697576,0.37081736,0.46671894
867,20,0,0.35050562,0.43230516,0.37184736,0.34995955,0.47651577,0.3690314,0.320257,0.0,0.35186544,0.47546044,0.32947198,0.3630191,0.42009872,0.0,0.34465393,0.5106787,0.3134103,0.4601367,0.4944131,0.3215987,0.33312362,0.51027805,0.34141842,0.44151047,0.52088064,0.3124389,0.5333523,0.44530967,0.4107392,0.3992341,0.36302146,0.35443592,0.34155568,0.344411,0.3825281,0.43052572,0.41190988,0.0,0.32484907,0.38680628,0.35033122,0.41943824,0.0,0.3728086,0.4517378,0.4015522,0.0,0.36540434,0.4680644,0.323651,0.34359324,0.3339253,0.4729074,0.5112263,0.3158021,0.0,0.33908075,0.3226538,0.34671274,0.3645662,0.35597786,0.37452927,0.37835112,0.44779265
868,15,0,0.5189765,0.2607374,0.25663045,0.5223125,0.34745565,0.5329229,0.48330486,0.0,0.5123603,0.33827546,0.46940005,0.5457783,0.28103992,0.0,0.5238401,0.36700317,0.47819492,0.3080301,0.36212954,0.47958356,0.48873988,0.36869687,0.49761674,0.2862903,0.38846225,0.42216697,0.4105896,0.29897577,0.2906643,0.5448525,0.5320008,0.5280892,0.5010416,0.21893725,0.5551622,0.2781541,0.2692879,0.0,0.44644406,0.56143355,0.5121322,0.2884191,0.0,0.55449104,0.31248674,0.55409944,0.0,0.5190528,0.3758298,0.50707495,0.5368463,0.50732315,0.33726698,0.3792203,0.4928873,0.0,0.45976454,0.48741993,0.52782327,0.58276516,0.51042014,0.51128304,0.5798561,0.33200127
868,16,0,0.5177367,0.2805744,0.2780293,0.50731903,0.36960596,0.5431681,0.4636555,0.0,0.51418376,0.3475371,0.46352127,0.5414791,0.29559383,0.0,0.519344,0.37994704,0.46732557,0.3284207,0.37700552,0.4567539,0.49108684,0.3839644,0.49847093,0.3000438,0.40306088,0.41663483,0.4316269,0.32048377,0.29943714,0.5569812,0.52922523,0.5187572,0.50212896,0.24031237,0.55896634,0.29027689,0.280814,0.0,0.43600494,0.5569145,0.5089136,0.2902837,0.0,0.5515254,0.3208016,0.5735257,0.0,0.50995094,0.38614893,0.50147456,0.5257999,0.49926528,0.3600246,0.38718754,0.46396667,0.0,0.45808154,0.48281214,0.52518564,0.5677277,0.5109155,0.5280264,0.5801944,0.3439955
868,17,0,0.50464404,0.29107895,0.2769536,0.5054713,0.3715386,0.53472906,0.45956686,0.0,0.49329907,0.35916516,0.45317468,0.5398703,0.303484,0.0,0.51428753,0.38277486,0.46675494,0.33571312,0.38764286,0.4571872,0.47924894,0.3901992,0.4790392,0.29983288,0.41542974,0.4133619,0.43215293,0.32607538,0.30667114,0.53445095,0.5250612,0.50674933,0.4975004,0.245648,0.5431365,0.29240167,0.2903391,0.0,0.4278196,0.54180104,0.508144,0.29444402,0.0,0.5515528,0.3272311,0.54832286,0.0,0.5041791,0.39018923,0.48390144,0.52449983,0.48771256,0.3636041,0.39672425,0.46788815,0.0,0.45732307,0.47982296,0.51342523,0.5614996,0.49749002,0.50916874,0.57222915,0.35381684
868,18,0,0.49488223,0.2977594,0.29867145,0.49966177,0.392033,0.5239368,0.44566453,0.0,0.48794332,0.37129125,0.4443825,0.53262126,0.31020397,0.0,0.5059743,0.40028584,0.45747215,0.3514082,0.4067674,0.44917345,0.48105434,0.40095648,0.47410753,0.3167449,0.431118,0.39463198,0.45653743,0.35567066,0.3214691,0.5339447,0.51326805,0.50743216,0.49535125,0.26218352,0.53947914,0.31212416,0.30835804,0.0,0.42206115,0.53697956,0.49815682,0.31638172,0.0,0.54022294,0.33507693,0.5404268,0.0,0.4989661,0.41075057,0.48432732,0.5191476,0.4800716,0.3769249,0.40688288,0.45154348,0.0,0.44083276,0.4739718,0.5115904,0.5566112,0.49379474,0.50902313,0.56683165,0.37171233
868,19,0,0.5067204,0.30681595,0.29898122,0.49874935,0.3874803,0.5311018,0.4478145,0.0,0.49705562,0.37355205,0.45388517,0.5371602,0.31567293,0.0,0.51425534,0.3958905,0.46219206,0.35643122,0.4019488,0.45755157,0.48699087,0.40078402,0.48644033,0.32202724,0.42733985,0.4046398,0.44339758,0.34665972,0.31843922,0.54333013,0.53098255,0.50612426,0.495033,0.2588655,0.5458253,0.31339744,0.30550116,0.0,0.42564985,0.541272,0.50134563,0.3134675,0.0,0.5524835,0.3335471,0.56156856,0.0,0.49443987,0.40417275,0.49098393,0.51487976,0.49022853,0.3869403,0.4121946,0.4581917,0.0,0.45371068,0.47323522,0.5100074,0.5591738,0.4982925,0.5253114,0.5724367,0.36475265
868,20,0,0.5029217,0.29604623,0.2988413,0.51451266,0.38277486,0.5332434,0.45285347,0.0,0.5032917,0.37469175,0.45859215,0.55008525,0.31418416,0.0,0.50713366,0.39869556,0.4657885,0.34507206,0.39218804,0.46984705,0.48051798,0.40226787,0.48673943,0.3146952,0.40827653,0.4179893,0.4466253,0.33165312,0.31197518,0.54276454,0.52241296,0.508661,0.5029101,0.2457338,0.5431761,0.30821666,0.30603173,0.0,0.44380504,0.542357,0.50615525,0.30652854,0.0,0.5522756,0.3257831,0.55968,0.0,0.49928632,0.39710018,0.49444512,0.52226955,0.49486178,0.3810681,0.3989812,0.4684287,0.0,0.45307246,0.48354834,0.5172152,0.5663223,0.49984822,0.51618963,0.5735687,0.36503762
869,15,0,0.51752394,0.25867745,0.26341686,0.52614814,0.34459212,0.54175776,0.47837135,0.0,0.5254753,0.32457334,0.47046295,0.5547569,0.28899065,0.0,0.50821626,0.3617011,0.4672611,0.28250313,0.32927486,0.48101565,0.47729415,0.35473138,0.495856,0.2793024,0.3463496,0.4245235,0.40289214,0.27927467,0.26919147,0.55490935,0.52353257,0.5220835,0.50154454,0.20968837,0.5387942,0.26220137,0.26468736,0.0,0.454126,0.55985206,0.51088613,0.2626828,0.0,0.54906374,0.2898783,0.56472546,0.0,0.5155484,0.34639454,0.5060751,0.51962906,0.5189835,0.33903804,0.34606057,0.4911709,0.0,0.4510135,0.48319092,0.526184,0.56742233,0.5144337,0.50327164,0.57349867,0.3170735
869,16,0,0.49247605,0.27952608,0.28584775,0.4979726,0.3723829,0.51396465,0.4599991,0.0,0.5020286,0.35800093,0.4499737,0.52645975,0.31254262,0.0,0.48247427,0.39445737,0.44738057,0.3111009,0.35823146,0.4625952,0.4559827,0.38235152,0.47536108,0.3132078,0.37701795,0.39147013,0.4327358,0.3034765,0.29474562,0.53382456,0.49945307,0.5024756,0.47308603,0.22749086,0.51147234,0.2965804,0.29099184,0.0,0.42973015,0.5406745,0.48349115,0.2958506,0.0,0.51939744,0.32037383,0.5386823,0.0,0.4919537,0.37400854,0.4889661,0.4983234,0.49937466,0.36251202,0.38929155,0.47207898,0.0,0.4149203,0.45289475,0.50418574,0.5417513,0.49119362,0.47864392,0.55014825,0.34424514
869,17,0,0.4648424,0.3073099,0.31256866,0.47127616,0.40261954,0.48725492,0.43407378,0.0,0.47638875,0.38977078,0.4265658,0.49918753,0.34046236,0.0,0.45769024,0.42381674,0.42485267,0.34027985,0.3922903,0.43813103,0.4354901,0.40936086,0.45076734,0.3436384,0.4056352,0.37196067,0.46152964,0.33344963,0.3208766,0.51244205,0.470705,0.4778183,0.44926164,0.2521106,0.48559123,0.32891425,0.31925756,0.0,0.40858266,0.5107199,0.45844856,0.32420906,0.0,0.49180636,0.34675276,0.514856,0.0,0.4671882,0.39920372,0.4622855,0.46946374,0.4712366,0.3918142,0.41438955,0.44407508,0.0,0.3927158,0.42950124,0.47531044,0.5104658,0.46610516,0.4560212,0.5192068,0.36943665
869,18,0,0.46019286,0.32515785,0.324371,0.46358344,0.42482975,0.48616704,0.4282728,0.0,0.46946132,0.40450662,0.41944218,0.4912383,0.35245827,0.0,0.45387882,0.44293898,0.42044526,0.3582814,0.4117564,0.42771453,0.42788982,0.4289778,0.44383207,0.35756448,0.42795047,0.36459467,0.48502272,0.35415173,0.33603865,0.5058906,0.4665351,0.46797803,0.44532844,0.26801813,0.48072046,0.34163412,0.33235627,0.0,0.39869493,0.5013806,0.45297801,0.3348179,0.0,0.4882935,0.36790437,0.50845677,0.0,0.46195927,0.4178721,0.45293495,0.46531793,0.46306416,0.41200086,0.43365142,0.43406245,0.0,0.3878049,0.4245324,0.47136477,0.50369054,0.46110877,0.45382968,0.51565635,0.38754103
869,19,0,0.44946256,0.34073406,0.34264034,0.45668557,0.43874398,0.4749653,0.41736463,0.0,0.4577122,0.42186242,0.40865335,0.47880694,0.3709802,0.0,0.44877848,0.45933822,0.41835248,0.37607685,0.43079808,0.42325827,0.41930297,0.44815913,0.43497828,0.373094,0.45089018,0.3583954,0.49956018,0.37045908,0.35217756,0.4905599,0.46261454,0.4596848,0.4325161,0.28240713,0.46832383,0.36093152,0.35057622,0.0,0.39062604,0.49079973,0.4413217,0.35266107,0.0,0.4784091,0.38569832,0.4984713,0.0,0.44855168,0.43349257,0.44688454,0.4515703,0.45555618,0.43054023,0.45541042,0.4288847,0.0,0.3794771,0.41487134,0.4609561,0.4954283,0.44944668,0.44801188,0.50893843,0.40526733
869,20,0,0.4360681,0.3602189,0.35916215,0.44036955,0.46364048,0.4656475,0.40484348,0.0,0.4489416,0.44281667,0.39571542,0.46643963,0.38476565,0.0,0.43608332,0.4805359,0.40840366,0.40069753,0.45860133,0.4014343,0.40884942,0.47333482,0.4219511,0.3943019,0.47875378,0.35242224,0.53124607,0.39742246,0.3716053,0.48008054,0.44715458,0.43913978,0.42274162,0.30370924,0.46077156,0.3832354,0.36896002,0.0,0.3800442,0.470795,0.42985037,0.37185812,0.0,0.464057,0.4098391,0.48496103,0.0,0.43864444,0.4561891,0.42995808,0.4415439,0.4365607,0.45402354,0.4730307,0.40725327,0.0,0.37073597,0.40694618,0.4465529,0.48169824,0.4375808,0.43958122,0.49228632,0.42592686
870,15,0,0.3833915,0.3956633,0.3965239,0.3833114,0.50175184,0.41996413,0.3437929,0.0,0.37968197,0.48025352,0.3329301,0.40114084,0.43913874,0.0,0.38120058,0.5123537,0.36846867,0.44660854,0.4966874,0.34618932,0.36521655,0.51798666,0.37134627,0.43346202,0.5243334,0.32408088,0.56012124,0.42129743,0.3914755,0.42364123,0.37833068,0.37943688,0.3665084,0.32281712,0.40937006,0.41931814,0.40436256,0.0,0.342944,0.41071704,0.37276947,0.38796392,0.0,0.40733364,0.44939935,0.44999644,0.0,0.3881341,0.47586337,0.37394992,0.38184723,0.36884895,0.48439357,0.50777304,0.34537297,0.0,0.32206947,0.35768765,0.39588615,0.4187711,0.3835869,0.38906655,0.43131864,0.45817387
870,16,0,0.4017585,0.39905614,0.39873976,0.39776146,0.5120823,0.44603696,0.36181033,0.0,0.4056236,0.4816604,0.3504351,0.42112496,0.43815097,0.0,0.40682688,0.5127857,0.39485735,0.44971415,0.5052259,0.36251178,0.38313386,0.524523,0.38991612,0.43988845,0.53993446,0.32985023,0.5733424,0.4231138,0.3909611,0.43847787,0.4089873,0.39139643,0.38633165,0.327545,0.42080295,0.4164599,0.39698452,0.0,0.34514108,0.4265069,0.39408702,0.38169548,0.0,0.42813203,0.45971814,0.46589372,0.0,0.39910716,0.49063677,0.39307678,0.3990039,0.3890347,0.4994186,0.5193723,0.36798307,0.0,0.3266342,0.37366197,0.41168123,0.44025075,0.39605325,0.4143227,0.46039957,0.46452698
870,17,0,0.43314794,0.3861553,0.3880297,0.42548943,0.4962413,0.4738827,0.38230306,0.0,0.4264893,0.46168855,0.37249258,0.45057613,0.4247041,0.0,0.43903002,0.49159527,0.43070555,0.44394648,0.49342218,0.39480272,0.41633606,0.5060011,0.41282615,0.42628422,0.534906,0.35546824,0.56039655,0.41072762,0.37869015,0.4627948,0.4439053,0.41537622,0.40968534,0.31268993,0.45128912,0.4103217,0.38546327,0.0,0.3699069,0.4595815,0.42145032,0.36603498,0.0,0.46242106,0.43107644,0.4999763,0.0,0.4200964,0.48045978,0.4257904,0.42851523,0.4230937,0.48984334,0.5122652,0.3950601,0.0,0.35578564,0.39685428,0.4374422,0.47738057,0.4193751,0.45606753,0.49456725,0.44744387
870,18,0,0.46869782,0.352127,0.36281845,0.46091884,0.4633626,0.5096392,0.414322,0.0,0.4645202,0.4282513,0.40776232,0.49610537,0.39262798,0.0,0.4712276,0.45404294,0.46275327,0.4147437,0.46360597,0.42605862,0.4537765,0.46618378,0.445033,0.39447254,0.49407634,0.38500842,0.5321085,0.38154644,0.3460814,0.5048954,0.477445,0.44938633,0.451637,0.28674576,0.49058002,0.38048026,0.35306606,0.0,0.4036747,0.49992073,0.45977607,0.33357424,0.0,0.50446874,0.38977963,0.5407573,0.0,0.45678675,0.45404974,0.4640975,0.46780655,0.46278965,0.45736924,0.47332254,0.4246892,0.0,0.389034,0.4369066,0.47383273,0.52111465,0.45336124,0.49645597,0.53079164,0.41734844
870,19,0,0.47651228,0.34591967,0.36125523,0.47314784,0.457571,0.5205103,0.42179877,0.0,0.47352588,0.42145815,0.41336343,0.5050724,0.3829232,0.0,0.48327252,0.45083386,0.474975,0.4134676,0.4627657,0.43170834,0.4648866,0.4684521,0.45328203,0.3857574,0.4968009,0.3968898,0.5333363,0.38293305,0.34256557,0.50465316,0.48590365,0.45367834,0.46043423,0.28398165,0.501831,0.3737517,0.35106558,0.0,0.41257402,0.50172687,0.46625537,0.33175096,0.0,0.5099577,0.38879818,0.5423553,0.0,0.46191946,0.45756721,0.47227186,0.47694504,0.46985275,0.45794222,0.46515507,0.43132198,0.0,0.39681184,0.45073426,0.48581502,0.5341959,0.4602819,0.5011226,0.54098266,0.41795918
870,20,0,0.48144338,0.36130422,0.37232882,0.46577653,0.45817408,0.514228,0.41800097,0.0,0.48408577,0.41595778,0.41299126,0.49413714,0.39119595,0.0,0.48826566,0.4597311,0.47218433,0.423532,0.46776003,0.4325377,0.46731916,0.4779406,0.4494577,0.3942057,0.50727004,0.39547202,0.5385674,0.3845711,0.35476682,0.5121009,0.48967963,0.45436412,0.449461,0.28723,0.49625257,0.3933809,0.36001703,0.0,0.41403058,0.5046489,0.4548558,0.33689258,0.0,0.5005677,0.38746455,0.54936045,0.0,0.45190752,0.46344605,0.47826317,0.46439636,0.47279814,0.46810183,0.478475,0.4277745,0.0,0.39738366,0.43836877,0.48066375,0.52732766,0.45662135,0.51463324,0.5370687,0.4141859
871,15,0,0.31132135,0.4546253,0.397752,0.31857783,0.5017757,0.33094698,0.28225195,0.0,0.3113796,0.50671023,0.28834888,0.3223707,0.44681635,0.0,0.31811795,0.53638,0.29075858,0.4901388,0.52343816,0.2993446,0.30423054,0.54097515,0.30861318,0.4691563,0.5566207,0.288579,0.5565842,0.46978945,0.44235766,0.35425597,0.326444,0.32052258,0.30545756,0.3630869,0.3474519,0.46246976,0.44394514,0.0,0.29980457,0.3472096,0.31577155,0.44580856,0.0,0.33776453,0.47305965,0.367877,0.0,0.3232242,0.49470058,0.291642,0.31273025,0.29536954,0.5013211,0.5349907,0.28788796,0.0,0.30883324,0.28791127,0.30865848,0.33120325,0.32272062,0.3378483,0.3414889,0.47517663
871,16,0,0.32449228,0.44798237,0.38745493,0.3165649,0.5095407,0.35087377,0.28683612,0.0,0.3159262,0.50764304,0.29871038,0.34037277,0.43471378,0.0,0.3231221,0.53055704,0.28920218,0.4775879,0.5199211,0.29108354,0.30571696,0.530398,0.31982225,0.46413153,0.5456155,0.28615758,0.5546055,0.46796867,0.43075988,0.3666381,0.33590606,0.32527623,0.3233874,0.36067596,0.36297306,0.44061902,0.43029374,0.0,0.2919965,0.34671342,0.3293666,0.43530482,0.0,0.35686073,0.47107086,0.38161692,0.0,0.33243668,0.49118572,0.28639886,0.33022517,0.29798564,0.49841398,0.52148646,0.2872899,0.0,0.3106931,0.29840794,0.31868264,0.33957043,0.34026998,0.34066448,0.35652897,0.47573492
871,17,0,0.36128658,0.4076418,0.3658414,0.36939213,0.47098723,0.38671294,0.32161906,0.0,0.3523383,0.47353643,0.33059937,0.38459763,0.41106245,0.0,0.3641758,0.5011538,0.33424014,0.43959948,0.48406833,0.3472869,0.33441058,0.5049947,0.35494176,0.42201996,0.51169413,0.32306406,0.52478087,0.422097,0.4006359,0.38735455,0.3771954,0.36671418,0.36052054,0.32307857,0.39087227,0.40577075,0.40562207,0.0,0.33609074,0.38476813,0.36393264,0.40440926,0.0,0.3984382,0.4358636,0.41364747,0.0,0.36287004,0.46334946,0.33432034,0.37075204,0.3438328,0.47114927,0.49367133,0.34345216,0.0,0.34130278,0.33945078,0.36276323,0.39654556,0.37119138,0.37333944,0.40898162,0.45157528
871,18,0,0.39149645,0.38669533,0.35589644,0.38528708,0.46629277,0.4155753,0.34329128,0.0,0.3796222,0.458129,0.35992512,0.4113778,0.39163166,0.0,0.38888726,0.4813812,0.35305193,0.4214714,0.46634334,0.36539903,0.36170825,0.4838342,0.38618863,0.41368353,0.48782453,0.33053258,0.5124428,0.40346083,0.3769477,0.42088592,0.40287086,0.3947564,0.38669983,0.30291545,0.42308438,0.38082805,0.379859,0.0,0.3492788,0.41619176,0.38695058,0.38993227,0.0,0.42588037,0.41502514,0.44960114,0.0,0.38598645,0.44849947,0.3627769,0.3933992,0.37468,0.45677182,0.4780083,0.36386603,0.0,0.35020816,0.36134666,0.39202648,0.4263124,0.4002756,0.3993364,0.4399176,0.43771702
871,19,0,0.4075871,0.3778124,0.36189187,0.40708244,0.48209623,0.44957244,0.35607895,0.0,0.39693737,0.46275198,0.3658959,0.4415855,0.393385,0.0,0.40841877,0.48906058,0.38041383,0.4205999,0.47325066,0.37249148,0.37357903,0.49608487,0.39629433,0.40500546,0.49686253,0.34796417,0.53105634,0.40240577,0.3787421,0.43177637,0.42008287,0.40030396,0.41175255,0.3029556,0.43928525,0.37676987,0.38018513,0.0,0.35795224,0.42082822,0.40684965,0.37158817,0.0,0.45310286,0.42267904,0.4722873,0.0,0.39490968,0.46606395,0.3825206,0.42320186,0.3907487,0.47008756,0.4730503,0.37619913,0.0,0.3601786,0.38538513,0.41859424,0.45524874,0.41797075,0.41050535,0.46958476,0.45116866
871,20,0,0.42413315,0.37847885,0.37430853,0.4232176,0.49104086,0.46096814,0.36743507,0.0,0.4152159,0.465566,0.37354612,0.45271078,0.39966315,0.0,0.4317879,0.49752104,0.4072844,0.4294065,0.48560065,0.3949626,0.39183652,0.5080775,0.41053528,0.41396368,0.5119761,0.34830904,0.5496412,0.3982402,0.3854458,0.44456422,0.43654856,0.41924417,0.42268953,0.2974677,0.4484857,0.38434574,0.38519567,0.0,0.3722433,0.43919453,0.41564286,0.37936053,0.0,0.46392402,0.4231352,0.48646456,0.0,0.40161517,0.4730875,0.40940514,0.43915397,0.4135176,0.4780189,0.49287778,0.40052816,0.0,0.36047322,0.39807823,0.43569356,0.48348495,0.42308664,0.42702824,0.49860796,0.4572738
872,15,0,0.65369856,0.247927,0.3278723,0.6354845,0.408977,0.7061736,0.5669867,0.0,0.64270884,0.337609,0.5522454,0.69684875,0.31322685,0.0,0.6801731,0.36878747,0.6483744,0.34219107,0.41673058,0.58165306,0.6455966,0.40110362,0.60726523,0.30121526,0.4491287,0.48657352,0.49658334,0.31168434,0.2685173,0.67452353,0.6759327,0.62698585,0.62245136,0.214741,0.6715472,0.2918581,0.2677744,0.0,0.51976764,0.6748728,0.6216501,0.24351826,0.0,0.699261,0.29235736,0.7208172,0.0,0.5961036,0.4247846,0.671911,0.6567608,0.647542,0.41143355,0.41631222,0.5865851,0.0,0.5025787,0.6170157,0.66930103,0.74582213,0.604827,0.6794779,0.76742953,0.36501426
872,16,0,0.6415837,0.27331164,0.34882072,0.62005794,0.4355276,0.7038602,0.5504409,0.0,0.635124,0.35889092,0.5449641,0.6894602,0.32698238,0.0,0.6705907,0.3837342,0.64057046,0.3738572,0.44419855,0.5621898,0.6451814,0.4217955,0.5970934,0.32306102,0.47091797,0.48200706,0.52322626,0.3367185,0.28092006,0.6703752,0.6646474,0.61118513,0.61872333,0.23257712,0.669275,0.30800688,0.28326792,0.0,0.51074827,0.66286415,0.6159447,0.25782502,0.0,0.68938416,0.30961788,0.7198162,0.0,0.58649963,0.44057146,0.657133,0.64200443,0.6332786,0.43188202,0.43404442,0.5633459,0.0,0.4953305,0.61471367,0.65990937,0.7323579,0.5924854,0.6769174,0.7587737,0.3884445
